ZERNIKE_MAGNITUDE_00,ZERNIKE_MAGNITUDE_11,ZERNIKE_MAGNITUDE_20,ZERNIKE_MAGNITUDE_22,ZERNIKE_MAGNITUDE_31,ZERNIKE_MAGNITUDE_33,ZERNIKE_MAGNITUDE_40,ZERNIKE_MAGNITUDE_42,ZERNIKE_MAGNITUDE_44,ZERNIKE_MAGNITUDE_51,ZERNIKE_MAGNITUDE_53,ZERNIKE_MAGNITUDE_55,FIRSTORDER_MAX,FIRSTORDER_MIN,FIRSTORDER_MEAN,FIRSTORDER_MEDIAN,FIRSTORDER_KURTOSIS,FIRSTORDER_SKEWNESS,FIRSTORDER_SUM,FIRSTORDER_LOGSUM,FIRSTORDER_INVERSESUM,FIRSTORDER_SQUARESUM,FIRSTORDER_VARIANCE,FIRSTORDER_STDDEV,FIRSTORDER_SIZE,FIRSTORDER_MOMENT1,FIRSTORDER_MOMENT2,FIRSTORDER_MOMENT3,FIRSTORDER_MOMENT4,FIRSTORDER_GEOMETRICMEAN,FIRSTORDER_HARMONICMEAN,HARALICK_ASM_DIAGONAL,HARALICK_ASM_ANTIDIAGONAL,HARALICK_ASM_HORIZONTAL,HARALICK_ASM_VERTICAL,HARALICK_CONTRAST_DIAGONAL,HARALICK_CONTRAST_ANTIDIAGONAL,HARALICK_CONTRAST_HORIZONTAL,HARALICK_CONTRAST_VERTICAL,HARALICK_CORRELATION_DIAGONAL,HARALICK_CORRELATION_ANTIDIAGONAL,HARALICK_CORRELATION_HORIZONTAL,HARALICK_CORRELATION_VERTICAL,HARALICK_DE_DIAGONAL,HARALICK_DE_ANTIDIAGONAL,HARALICK_DE_HORIZONTAL,HARALICK_DE_VERTICAL,HARALICK_DV_DIAGONAL,HARALICK_DV_ANTIDIAGONAL,HARALICK_DV_HORIZONTAL,HARALICK_DV_VERTICAL,HARALICK_ENTROPY_DIAGONAL,HARALICK_ENTROPY_ANTIDIAGONAL,HARALICK_ENTROPY_HORIZONTAL,HARALICK_ENTROPY_VERTICAL,HARALICK_ICM1_DIAGONAL,HARALICK_ICM1_ANTIDIAGONAL,HARALICK_ICM1_HORIZONTAL,HARALICK_ICM1_VERTICAL,HARALICK_ICM2_DIAGONAL,HARALICK_ICM2_ANTIDIAGONAL,HARALICK_ICM2_HORIZONTAL,HARALICK_ICM2_VERTICAL,HARALICK_IFDM_DIAGONAL,HARALICK_IFDM_ANTIDIAGONAL,HARALICK_IFDM_HORIZONTAL,HARALICK_IFDM_VERTICAL,HARALICK_SA_DIAGONAL,HARALICK_SA_ANTIDIAGONAL,HARALICK_SA_HORIZONTAL,HARALICK_SA_VERTICAL,HARALICK_SE_DIAGONAL,HARALICK_SE_ANTIDIAGONAL,HARALICK_SE_HORIZONTAL,HARALICK_SE_VERTICAL,HARALICK_SV_DIAGONAL,HARALICK_SV_ANTIDIAGONAL,HARALICK_SV_HORIZONTAL,HARALICK_SV_VERTICAL,HARALICK_VARIANCE_DIAGONAL,HARALICK_VARIANCE_ANTIDIAGONAL,HARALICK_VARIANCE_HORIZONTAL,HARALICK_VARIANCE_VERTICAL,HARALICK_CLUSTERPROMENENCE_DIAGONAL,HARALICK_CLUSTERPROMENENCE_ANTIDIAGONAL,HARALICK_CLUSTERPROMENENCE_HORIZONTAL,HARALICK_CLUSTERPROMENENCE_VERTICAL,HARALICK_CLUSTERSHADE_DIAGONAL,HARALICK_CLUSTERSHADE_ANTIDIAGONAL,HARALICK_CLUSTERSHADE_HORIZONTAL,HARALICK_CLUSTERSHADE_VERTICAL,HARALICK_TEXTUREHOMOGENEITY_DIAGONAL,HARALICK_TEXTUREHOMOGENEITY_ANTIDIAGONAL,HARALICK_TEXTUREHOMOGENEITY_HORIZONTAL,HARALICK_TEXTUREHOMOGENEITY_VERTICAL,HARALICK_MAXPROBABILITY_DIAGONAL,HARALICK_MAXPROBABILITY_ANTIDIAGONAL,HARALICK_MAXPROBABILITY_HORIZONTAL,HARALICK_MAXPROBABILITY_VERTICAL,TAMURA_COARSENESS,TAMURA_CONTRAST,TAMURA_DIRECTIONALITY,ID,CLASS
7.93E-04,1.18E-05,0.002376689,3.59E-07,4.70E-05,7.21E-09,0.003953241,1.79E-06,4.38E-10,1.06E-04,4.32E-08,8.68E-12,145,0,0.146179199,0,904.6587902,29.78580205,9580,#NOME?,Infinity,1180884,17.99776613,4.242377415,65536,0,17.9974915,2274.244772,293036.7004,0,0,0.997049494,0.997018784,0.99724457,0.997122194,20.29391772,19.21590158,9.460110294,16.26384804,0.819684651,0.829263031,0.915615874,0.854926575,0.016817218,0.017054759,0.015156021,0.016426637,20.29391772,19.21590158,9.460110294,16.26384804,0.017743687,0.017886839,0.016619869,0.017381609,-0.750882308,-0.740804719,-0.825811752,-0.771995039,0.145281114,0.144313204,0.152008266,0.147027549,0.998574712,0.998533268,0.998683863,0.998616661,2.51893887,2.51893887,2.516911765,2.516911765,0.017551813,0.017631006,0.016378256,0.017047036,211.0566439,212.1342639,221.0079578,214.2008759,56.34072257,56.34072257,56.12064162,56.12064162,3.83E+07,3.88E+07,4.23E+07,3.96E+07,86672.68243,87615.10501,93957.89982,89059.43481,0.998648585,0.998591706,0.99876756,0.998682846,0.998523645,0.998508266,0.998621324,0.998560049,0.486938477,0.773549483,0.741524063,534550f4e4b060173628a696,1
5.29E-04,6.69E-06,0.001584997,1.55E-07,2.67E-05,2.42E-09,0.002638177,7.76E-07,1.07E-10,6.01E-05,1.45E-08,4.98E-12,145,0,0.091247559,0,1449.703646,37.44185982,5980,#NOME?,Infinity,701562,10.69682368,3.270599895,65536,0,10.69666046,1309.904604,165878.0439,0,0,0.997940333,0.997940334,0.998101407,0.998070801,14.20878124,14.00147636,7.416819853,10.75431985,0.787551202,0.790650812,0.888669635,0.838572005,0.011991253,0.012067633,0.010921732,0.011091798,14.20878124,14.00147636,7.416819853,10.75431985,0.012398292,0.012355653,0.011478705,0.011592115,-0.729899329,-0.734267316,-0.819884992,-0.808225499,0.118949603,0.119302454,0.125790066,0.124899503,0.998990242,0.998989984,0.99908428,0.999059371,2.32390619,2.32390619,2.322640931,2.322640931,0.012313015,0.012211643,0.011372525,0.011435446,124.8966178,125.1043913,131.1649784,127.8271876,33.46670786,33.46670786,33.33597853,33.33597853,2.09E+07,2.10E+07,2.34E+07,2.18E+07,48589.79246,48703.95392,52992.74455,50391.44806,0.999021961,0.999022131,0.999131855,0.999107916,0.998969627,0.998969627,0.999050245,0.999034926,0.354675293,0.530038737,0.770714002,534550f5e4b060173628a6aa,1
8.32E-04,1.10E-05,0.002494058,3.15E-07,4.39E-05,5.82E-09,0.004148471,1.58E-06,2.16E-10,9.87E-05,3.49E-08,1.28E-11,139,0,0.138641357,0,847.5895439,28.79881057,9086,#NOME?,Infinity,999264,15.22856954,3.902379984,65536,0,15.22833717,1711.446065,196563.9234,0,0,0.99689594,0.996926651,0.997030417,0.997091603,17.8173318,14.42285275,12.71001838,9.572089461,0.828017403,0.860782764,0.876835473,0.907243103,0.017265172,0.017222533,0.016409783,0.015797132,17.8173318,14.42285275,12.71001838,9.572089461,0.018723324,0.018473576,0.017936985,0.017503026,-0.745659935,-0.762391414,-0.794040744,-0.823217134,0.148373655,0.150010397,0.152786604,0.155534676,0.998529087,0.998504748,0.998608934,0.998627856,2.51337178,2.51337178,2.511366422,2.511366422,0.018544722,0.018294974,0.017509452,0.017176469,195.6060709,199.0017962,199.9001983,203.0397881,51.86568998,51.86568998,51.66308962,51.66308962,3.06E+07,3.22E+07,3.21E+07,3.34E+07,74590.40571,77249.42594,77470.63302,79733.64183,0.998602016,0.998564865,0.998680735,0.998715122,0.998446751,0.99846213,0.998514093,0.99854473,0.460205078,0.723241199,0.566153698,534550f5e4b060173628a6bc,1
6.17E-04,1.73E-06,0.001849206,7.74E-08,6.92E-06,3.95E-09,0.003078089,3.87E-07,8.42E-11,1.55E-05,2.37E-08,1.17E-12,123,0,0.09324646,0,1117.315779,33.13048773,6111,#NOME?,Infinity,604603,9.216955381,3.035943903,65536,0,9.216814741,927.0625916,94918.50781,0,0,0.997633102,0.997663823,0.997825955,0.997795351,17.72484429,15.3209381,10.15012255,11.53860294,0.778522316,0.808559904,0.872674027,0.855256541,0.013378226,0.013542702,0.012116586,0.012564838,17.72484429,15.3209381,10.15012255,11.53860294,0.014242985,0.01403587,0.013102422,0.013308789,-0.724765484,-0.743309351,-0.822684367,-0.804141297,0.126725445,0.128323153,0.13470256,0.13318953,0.998857744,0.99884371,0.998959033,0.998925639,2.390096117,2.390096117,2.388572304,2.388572304,0.013987152,0.013777216,0.012953769,0.013160136,147.9809161,150.38582,154.9286657,153.5392048,40.05300443,40.05300443,39.89654738,39.89654738,2.25E+07,2.36E+07,2.48E+07,2.44E+07,55425.19855,57274.08835,59954.66998,59077.81723,0.998896776,0.998883535,0.999002996,0.99897739,0.99881584,0.998831219,0.998912377,0.998897059,0.340072632,0.52510936,0.796386831,5345510fe4b060173628b09a,1
8.03E-04,1.63E-05,0.002405662,3.21E-07,6.51E-05,1.14E-08,0.004000204,1.60E-06,5.19E-10,1.46E-04,6.84E-08,1.86E-11,138,0,0.129730225,0,931.6893742,30.06257733,8502,#NOME?,Infinity,926400,14.1191277,3.757542774,65536,0,14.11891226,1594.916717,185732.0596,0,0,0.996865232,0.99714163,0.997183382,0.997122194,18.74063822,10.32083045,7.852757353,9.790165441,0.807580121,0.894030666,0.919055847,0.899085555,0.018279983,0.015801955,0.015846938,0.01628987,18.74063822,10.32083045,7.852757353,9.790165441,0.018866475,0.017258319,0.016947649,0.017360373,-0.708032325,-0.818158133,-0.835275329,-0.806910937,0.143060525,0.153661117,0.154966948,0.152344338,0.998449722,0.998656914,0.998636384,0.998599268,2.483690888,2.483690888,2.481801471,2.481801471,0.018581276,0.017023805,0.016740493,0.017097524,182.1251307,190.5526196,192.2527876,190.3136194,48.75573272,48.75573272,48.56528064,48.56528064,2.95E+07,3.24E+07,3.28E+07,3.25E+07,70294.80738,75574.86165,76659.5457,75752.17362,0.998488932,0.998745638,0.998692668,0.998654684,0.998431373,0.998569781,0.998590686,0.998560049,0.448547363,0.680120942,0.689284596,53455117e4b060173628b5ca,1
9.01E-04,1.06E-05,0.002699469,2.74E-07,4.23E-05,6.67E-09,0.0044902,1.37E-06,1.56E-10,9.49E-05,4.00E-08,8.58E-12,142,0,0.139205933,0,894.6211459,29.28379943,9123,#NOME?,Infinity,976055,14.87426603,3.856717002,65536,0,14.87403907,1679.889597,197929.3729,0,0,0.996742401,0.996650282,0.996846879,0.996846878,10.14637447,12.53800846,7.377818627,7.718596814,0.895275112,0.870590078,0.923552278,0.920021191,0.017990038,0.019269203,0.017570933,0.017249668,10.14637447,12.53800846,7.377818627,7.718596814,0.019545673,0.02011631,0.018976006,0.018984022,-0.797688601,-0.76258706,-0.828552225,-0.828057407,0.160006888,0.156491261,0.162745113,0.162697159,0.998448256,0.998349385,0.998471495,0.998509569,2.504298347,2.504298347,2.502328431,2.502328431,0.019409709,0.019873749,0.018798102,0.018729188,189.8002778,187.4063379,191.8061528,191.4657169,48.5065667,48.5065667,48.31708792,48.31708792,3.10E+07,3.00E+07,3.15E+07,3.16E+07,73411.23008,71770.73589,74556.86294,74510.53412,0.99851726,0.998403718,0.998547309,0.998595905,0.998369858,0.998323722,0.998422181,0.998422181,0.456680298,0.705192984,0.601310135,5345511be4b060173628b7c4,1
9.01E-04,6.75E-06,0.002699451,1.66E-07,2.70E-05,1.97E-08,0.00449011,8.27E-07,2.01E-10,6.05E-05,1.18E-07,8.66E-12,137,0,0.133911133,0,908.7700063,29.46563249,8776,#NOME?,Infinity,906954,13.82129848,3.717700698,65536,0,13.82108758,1514.045884,173600.7818,0,0,0.996650283,0.996680988,0.996846878,0.99681629,13.56450596,10.73464052,6.55536152,8.430330882,0.859815904,0.889061505,0.931987462,0.912534466,0.018748223,0.018773392,0.017442297,0.017807879,13.56450596,10.73464052,6.55536152,8.430330882,0.020108263,0.019930522,0.018997242,0.01916113,-0.759613455,-0.770577483,-0.823953702,-0.813808071,0.155973761,0.157081464,0.162074883,0.161087092,0.998394678,0.998396054,0.998495435,0.998452011,2.502914264,2.502914264,2.500949755,2.500949755,0.019780425,0.019637276,0.018776866,0.018940753,186.1256261,188.9562024,192.3750294,190.4992465,48.44426761,48.44426761,48.25503218,48.25503218,3.03E+07,3.11E+07,3.21E+07,3.17E+07,71555.66821,73266.56711,75392.47261,74336.03222,0.99846563,0.998448996,0.998561274,0.998523967,0.998323722,0.9983391,0.998422181,0.998406863,0.433395386,0.677112649,0.617336382,53455127e4b060173628be46,1
5.19E-04,9.15E-06,0.001555565,1.08E-07,3.66E-05,1.36E-09,0.002588923,5.41E-07,1.77E-10,8.22E-05,8.16E-09,6.57E-12,139,0,0.082092285,0,1549.225188,38.69068313,5380,#NOME?,Infinity,596136,9.089713031,3.014915095,65536,0,9.089574333,1060.307068,128001.4514,0,0,0.997940334,0.998032511,0.998132015,0.998132015,14.44979623,7.99455594,7.430269608,7.279748775,0.766382001,0.870747508,0.8793999,0.881842991,0.012198371,0.011112946,0.010895291,0.01063922,14.44979623,7.99455594,7.430269608,7.279748775,0.012342381,0.011870264,0.011272336,0.011293572,-0.706421343,-0.755902876,-0.814333989,-0.812100295,0.115714556,0.119670417,0.12395472,0.123785912,0.998973702,0.99908251,0.999086349,0.999119517,2.303975394,2.303975394,2.30278799,2.30278799,0.012299742,0.01175562,0.01115814,0.011187392,114.5064581,120.9641926,121.0429138,121.1933005,30.94921489,30.94921489,30.82831952,30.82831952,1.87E+07,2.14E+07,2.12E+07,2.13E+07,43838.99838,48571.08187,48325.63359,48464.05339,0.999001507,0.999122117,0.999123815,0.999158822,0.998969627,0.999015763,0.999065564,0.999065564,0.32661438,0.480558705,0.822061227,53455129e4b060173628bf86,1
7.34E-04,9.20E-06,0.002200981,3.13E-07,3.68E-05,6.45E-09,0.003662119,1.56E-06,2.33E-10,8.25E-05,3.86E-08,6.52E-12,67,0,0.060592651,0,980.9636899,30.93010484,3971,#NOME?,Infinity,217815,3.319972329,1.822079123,65536,0,3.31992167,187.1040069,10812.39394,0,0,0.997295204,0.997203062,0.997397552,0.997428148,15.83154171,18.24492118,12.30707721,9.726102941,0.837167504,0.812345121,0.872921907,0.899572044,0.014296421,0.015076322,0.013822415,0.013320156,15.83154171,18.24492118,12.30707721,9.726102941,0.016201442,0.016673541,0.015566816,0.015479854,-0.719890362,-0.682588796,-0.765650571,-0.772546155,0.134377319,0.13088039,0.138298595,0.138913949,0.998734869,0.998656884,0.998770374,0.998814112,2.465513264,2.465513264,2.463694853,2.463694853,0.015840352,0.016380295,0.01525348,0.015137265,184.6212267,182.2052021,187.3809245,189.9624679,48.6671363,48.6671363,48.4770303,48.4770303,3.13E+07,3.11E+07,3.25E+07,3.37E+07,73229.66792,72253.54672,75228.03008,77305.02346,0.99878978,0.998711687,0.998829975,0.99886858,0.998646674,0.998600538,0.998697917,0.998713235,0.208892822,0.325577211,0.596676443,5345512fe4b060173628c384,1
3.33E-04,3.56E-06,9.98E-04,7.07E-08,1.42E-05,1.48E-09,0.001662352,3.53E-07,2.20E-11,3.20E-05,8.90E-09,3.36E-13,125,0,0.043716431,0,2587.825551,49.64842606,2865,#NOME?,Infinity,267831,4.084927938,2.021120466,65536,0,4.084865607,409.9039323,43182.10367,0,0,0.998647144,0.998708617,0.998744278,0.998744277,8.71467897,6.222591311,4.890073529,5.154381127,0.74637181,0.818900435,0.857123599,0.849401155,0.00794628,0.007503513,0.007412953,0.007198564,8.71467897,6.222591311,4.890073529,5.154381127,0.008132929,0.007782642,0.007548386,0.007569622,-0.679771125,-0.736633728,-0.770264201,-0.766804544,0.091324342,0.095050639,0.09701304,0.096795953,0.999329045,0.999370293,0.999374037,0.999398145,2.179992311,2.179992311,2.179289216,2.179289216,0.008018285,0.007718683,0.007476662,0.007476662,64.72290554,67.21629474,68.2784977,68.0141901,17.1881249,17.1881249,17.12098378,17.12098378,9567416.24,1.02E+07,1.07E+07,1.07E+07,23027.14571,24430.03155,25309.89869,25235.59784,0.999349694,0.999382826,0.999392752,0.99942177,0.999323337,0.999354095,0.999371936,0.999371936,0.199020386,0.283372989,1.294890184,5345512fe4b060173628c396,1
0.001458768,7.98E-06,0.004367977,2.40E-06,3.18E-05,4.32E-08,0.007252268,1.20E-05,2.86E-09,7.13E-05,2.58E-07,1.55E-10,147,0,0.220657349,0,547.7302261,22.92901665,14461,#NOME?,Infinity,1515715,23.07963797,4.80412718,65536,0,23.0792858,2542.312412,291759.289,0,0,0.994624746,0.99477812,0.994890165,0.994981842,19.71294118,14.79317186,12.96066176,11.04632353,0.859500323,0.894564903,0.907264236,0.920961655,0.030324087,0.028723465,0.027640724,0.027076768,19.71294118,14.79317186,12.96066176,11.04632353,0.032233776,0.03143565,0.030802193,0.030254882,-0.763161235,-0.793786039,-0.813866073,-0.834941978,0.197477516,0.201321007,0.20344274,0.206004104,0.997355521,0.997469311,0.997551848,0.997595196,2.772287582,2.772287582,2.769270833,2.769270833,0.031391451,0.030702326,0.030340203,0.029489966,268.4114776,273.335025,274.0591668,275.9781633,70.30207203,70.30207203,70.02745456,70.02745456,3.77E+07,3.90E+07,3.92E+07,4.00E+07,96436.99208,99249.44158,99718.31473,101065.6606,0.997435122,0.997581689,0.997656968,0.997709907,0.997308727,0.997385621,0.997441789,0.997487745,0.62840271,0.993053895,0.401075186,5345513ee4b060173628c62a,1
4.21E-04,6.54E-06,0.001262217,5.60E-08,2.62E-05,4.57E-09,0.002101218,2.80E-07,8.55E-11,5.88E-05,2.74E-08,5.56E-13,110,0,0.061035156,0,1556.512682,39.32969173,4000,#NOME?,Infinity,374190,5.706048056,2.388733567,65536,0,5.705960989,536.0726863,50678.47216,0,0,0.998370537,0.998309076,0.99849935,0.998407513,14.58097655,16.80415225,8.236550245,12.70851716,0.764826414,0.728969268,0.866633746,0.794223641,0.00943185,0.008905786,0.008420175,0.008912658,14.58097655,16.80415225,8.236550245,12.70851716,0.009754462,0.010054059,0.009029483,0.009470694,-0.678101666,-0.637501161,-0.771981172,-0.71197597,0.099788245,0.09676926,0.106246797,0.102056529,0.999198952,0.999229487,0.99927335,0.999232795,2.285643983,2.285643983,2.284528186,2.284528186,0.009461216,0.00976886,0.008843563,0.009276759,114.601853,112.3772769,120.4599472,115.9860088,31.02084916,31.02084916,30.89967397,30.89967397,1.86E+07,1.82E+07,2.10E+07,1.93E+07,44370.7519,43184.0506,48585.03313,45528.18094,0.999234042,0.999262312,0.999322994,0.999268586,0.999184929,0.999154171,0.999249387,0.999203431,0.248199463,0.380302821,0.892693569,5345513fe4b060173628c654,1
7.54E-04,1.53E-05,0.002258854,7.90E-07,6.10E-05,2.78E-08,0.003755685,3.95E-06,6.30E-10,1.37E-04,1.66E-07,2.91E-11,137,0,0.13710022,0,915.6623972,30.02535553,8985,#NOME?,Infinity,1073779,16.36602052,4.045493853,65536,0,16.36577079,1987.937817,245257.0851,0,0,0.99720306,0.997080207,0.997397552,0.997244571,18.35303345,23.68461361,10.07521446,16.49705882,0.839899485,0.793390076,0.911765792,0.85552616,0.015338073,0.016077938,0.013688733,0.014770528,18.35303345,23.68461361,10.07521446,16.49705882,0.016772091,0.017501985,0.015588052,0.016577396,-0.742761068,-0.688048108,-0.827342198,-0.752915834,0.140080009,0.134871127,0.14749731,0.140776061,0.998692922,0.998619141,0.998808578,0.998723188,2.515124952,2.515124952,2.513112745,2.513112745,0.016502986,0.017251378,0.015287936,0.016127567,217.1589652,211.8236457,224.5382522,218.112214,57.38355231,57.38355231,57.15939781,57.15939781,4.15E+07,3.97E+07,4.42E+07,4.22E+07,91883.33256,88424.84742,96923.03521,92905.75406,0.998767891,0.998669404,0.9988851,0.998793724,0.998600538,0.998539023,0.998697917,0.998621324,0.462280273,0.735423834,0.631245149,5345515ae4b060173628d090,1
7.24E-04,7.59E-06,0.002171704,1.34E-07,3.03E-05,5.07E-09,0.003613641,6.67E-07,1.13E-10,6.81E-05,3.04E-08,2.78E-12,153,0,0.141387939,0,960.6099013,30.75969656,9266,#NOME?,Infinity,1194756,18.21081711,4.267413398,65536,0,18.21053924,2390.430911,318570.7694,0,0,0.997264489,0.997325921,0.997458747,0.99739755,18.02109958,17.65524029,9.631066176,13.41534926,0.823741101,0.827319459,0.905432471,0.86827456,0.015012966,0.014148815,0.014125885,0.014659245,18.02109958,17.65524029,9.631066176,13.41534926,0.016400507,0.016007602,0.015231017,0.015672997,-0.728562474,-0.759022143,-0.815005255,-0.780618603,0.136455799,0.139251786,0.143989459,0.140950165,0.998740573,0.998754086,0.998796848,0.998779918,2.475601692,2.475601692,2.473743873,2.473743873,0.016000664,0.015829,0.014972313,0.015380896,192.5129597,192.8796634,200.1010263,196.3147341,51.17764749,51.17764749,50.97773481,50.97773481,3.38E+07,3.38E+07,3.68E+07,3.51E+07,77981.83881,77980.86236,83360.33482,80537.53485,0.99879695,0.998837996,0.998876457,0.998855329,0.998631296,0.998662053,0.998728554,0.998697917,0.491439819,0.766527873,0.680432809,53455164e4b060173628d3c4,1
0.001174847,1.09E-05,0.003520113,4.09E-07,4.35E-05,2.05E-08,0.00585212,2.04E-06,3.81E-10,9.75E-05,1.23E-07,1.32E-11,128,0,0.177841187,0,589.1179952,24.03463033,11655,#NOME?,Infinity,1157089,17.62441842,4.19814464,65536,0,17.62414949,1778.318878,182991.905,0,0,0.995790711,0.99569864,0.995929433,0.995960007,15.06820454,17.95989235,10.66516544,10.21639093,0.893948241,0.873596209,0.924643506,0.927814397,0.021897529,0.022702516,0.020808273,0.020400557,15.06820454,17.95989235,10.66516544,10.21639093,0.025318274,0.025697014,0.024359717,0.024230293,-0.754600937,-0.735970809,-0.797480755,-0.803869762,0.173825622,0.171698794,0.178306299,0.179007601,0.998003174,0.997936855,0.99805908,0.998117717,2.71692426,2.71692426,2.714123775,2.714123775,0.024053998,0.024488649,0.023186383,0.023184102,276.3503342,273.4563056,279.6349397,280.0837264,71.17023128,71.17023128,70.89222256,70.89222256,4.35E+07,4.29E+07,4.46E+07,4.46E+07,106471.0537,104953.6944,108669.8088,108800.4738,0.998117022,0.998043655,0.998171232,0.998231547,0.997893118,0.997846982,0.997962623,0.997977941,0.514724731,0.852131903,0.488376545,53455167e4b060173628d53c,1
5.87E-04,8.30E-06,0.001760951,1.28E-07,3.32E-05,9.28E-09,0.002930526,6.38E-07,2.03E-10,7.45E-05,5.56E-08,2.10E-12,132,0,0.089157104,0,1290.364004,35.33803964,5843,#NOME?,Infinity,600075,9.148608454,3.024666668,65536,0,9.148468857,977.8562476,107999.6433,0,0,0.997755988,0.997755989,0.997825956,0.997917769,12.02835832,12.15763168,9.733425245,7.537408088,0.825790202,0.823917903,0.85847596,0.890406058,0.013088026,0.012862412,0.012385972,0.011372974,12.02835832,12.15763168,9.733425245,7.537408088,0.013521121,0.013491755,0.013094406,0.012547028,-0.738604759,-0.741344361,-0.77403598,-0.825284317,0.125338608,0.125569004,0.128058039,0.132193331,0.998891193,0.998900752,0.998943364,0.999028567,2.347712418,2.347712418,2.346354167,2.346354167,0.013363838,0.013342519,0.012975005,0.012432832,131.5113167,131.3821428,133.2627792,135.4613269,34.5528436,34.5528436,34.41787155,34.41787155,2.10E+07,2.08E+07,2.16E+07,2.22E+07,50060.601,49846.38291,51284.5039,52507.45776,0.998926382,0.998941411,0.998989772,0.999087562,0.998877355,0.998877355,0.998912377,0.998958333,0.335754395,0.504660671,0.756794029,53455169e4b060173628d6a2,1
8.81E-04,8.69E-06,0.00264091,2.58E-07,3.47E-05,6.29E-09,0.004393207,1.29E-06,4.44E-11,7.79E-05,3.77E-08,3.79E-12,114,0,0.124420166,0,805.6028267,28.05813367,8154,#NOME?,Infinity,761434,11.60325746,3.406355452,65536,0,11.60308041,1108.992664,108462.8069,0,0,0.996742403,0.996834524,0.996908057,0.996908057,17.61448674,12.49245675,11.1395527,10.60643382,0.84989816,0.893545536,0.90470255,0.909263314,0.017256305,0.017298498,0.016501145,0.015877915,17.61448674,12.49245675,11.1395527,10.60643382,0.01950826,0.018988306,0.018592538,0.018613774,-0.746289812,-0.779704929,-0.800871221,-0.799501593,0.151517459,0.154832313,0.156618087,0.156485763,0.998488238,0.998469569,0.998510873,0.998572996,2.561722414,2.561722414,2.559528186,2.559528186,0.019095144,0.0184993,0.018202272,0.018236729,223.5509439,228.6760042,229.1036909,229.6366346,58.75399374,58.75399374,58.52448595,58.52448595,3.88E+07,4.07E+07,4.07E+07,4.10E+07,89806.41212,93381.9543,93544.5781,94029.60472,0.998567937,0.998543063,0.998598537,0.99865736,0.998369858,0.998415994,0.998452819,0.998452819,0.4037323,0.639380989,0.624665057,53455176e4b060173628dcb6,1
9.40E-04,7.75E-06,0.00281681,2.72E-07,3.10E-05,7.87E-10,0.004685285,1.36E-06,1.95E-10,6.95E-05,4.72E-09,5.84E-12,143,0,0.182754517,0,717.3907079,26.61649019,11977,#NOME?,Infinity,1517205,23.11766459,4.808083256,65536,0,23.11731185,2958.466962,383392.5451,0,0,0.996558169,0.996558171,0.996724528,0.996663358,19.69734717,19.16518262,12.36253064,14.75398284,0.867479785,0.871060093,0.916501421,0.900349156,0.018784808,0.018954672,0.017269756,0.017694361,19.69734717,19.16518262,12.36253064,14.75398284,0.02061776,0.020553802,0.019682042,0.019959326,-0.739241144,-0.743152135,-0.79216689,-0.775150686,0.154558523,0.154961898,0.159645951,0.157943802,0.998400429,0.998376071,0.998499977,0.998460875,2.657900807,2.657900807,2.655330882,2.655330882,0.020026937,0.019948812,0.019046293,0.019366049,284.5341264,285.0667031,290.7010219,288.3078839,74.42647208,74.42647208,74.13574368,74.13574368,5.68E+07,5.71E+07,5.92E+07,5.85E+07,123662.806,124101.8789,128026.1009,126576.3298,0.998488331,0.998466892,0.998604111,0.998553403,0.998277586,0.998277586,0.998360907,0.99833027,0.574295044,0.929037068,0.658095067,5345517ce4b060173628dde6,1
5.38E-04,3.94E-06,0.001614454,1.26E-07,1.57E-05,2.93E-09,0.002687557,6.32E-07,1.09E-10,3.54E-05,1.76E-08,5.03E-13,130,0,0.078842163,0,1432.390606,37.08967318,5167,#NOME?,Infinity,511469,7.798300489,2.792543731,65536,0,7.798181496,807.7053416,87108.67254,0,0,0.997878883,0.99797106,0.998040192,0.998101407,14.27494041,11.0738639,8.469362745,6.563786765,0.764698303,0.817463408,0.859847802,0.89138154,0.012105046,0.011799379,0.011114094,0.010614906,14.27494041,11.0738639,8.469362745,6.563786765,0.012777934,0.012169856,0.011827735,0.011478705,-0.715457828,-0.776586837,-0.806714041,-0.841927224,0.118882945,0.123820009,0.125956134,0.128653382,0.998986519,0.999003401,0.999060022,0.999093815,2.312156863,2.312156863,2.3109375,2.3109375,0.012650018,0.011977981,0.011742791,0.011393761,112.3458761,115.5500438,117.6764402,119.5836212,30.35762692,30.35762692,30.23904244,30.23904244,1.66E+07,1.76E+07,1.84E+07,1.90E+07,40773.64754,42671.40314,44213.50031,45368.03885,0.999027948,0.999043385,0.999108127,0.999151607,0.99893887,0.998985006,0.999019608,0.999050245,0.302185059,0.453925538,0.750682891,5345517de4b060173628deae,1
